ORIG_STD_VOLUME;STD_VOLUME;ORIG_TEMPERATURE;TEMPERATURE;PRESSURE;ORIG_PRESSURE;ORIG_RAW_VOLUME;RAW_VOLUME;EFFECTIVE_DATE;image_filename
0.734998264;0.733443479;-0.269869179;-0.269869179;0.366254795;0.366254795;0.586229139;0.58480979;31/10/2018 21:00;Año2018_Día2018-10-31.png
0.854681122;0.852973147;-0.285328964;-0.285328964;0.420004927;0.420004927;0.701618008;0.700044639;31/10/2018 22:00;Año2018_Día2018-10-31.png
0.345945942;0.344889142;-0.309521129;-0.309521129;0.362093276;0.362093276;0.199100699;0.198198087;31/10/2018 23:00;Año2018_Día2018-10-31.png
0.383460396;0.38235558;-0.343592099;-0.343592099;0.395429559;0.395429559;0.233000275;0.232052414;1/11/2018 0:00;Año2018_Día2018-11-01.png
0.838961949;0.837274095;-0.344056281;-0.344056281;0.386142514;0.386142514;0.688036459;0.686481219;1/11/2018 1:00;Año2018_Día2018-11-01.png
0.477060926;0.475836301;-0.374248991;-0.374248991;0.33406921;0.33406921;0.334916188;0.333832291;1/11/2018 2:00;Año2018_Día2018-11-01.png
0.618887945;0.617481786;-0.395281839;-0.395281839;0.392089481;0.392089481;0.463995199;0.462739007;1/11/2018 3:00;Año2018_Día2018-11-01.png
1.269450145;1.26721127;-0.354369041;-0.354369041;0.374258762;0.374258762;1.115800953;1.113674734;1/11/2018 4:00;Año2018_Día2018-11-01.png
1.175849615;1.17373055;-0.356682755;-0.356682755;0.414607851;0.414607851;1.020838703;1.01883924;1/11/2018 5:00;Año2018_Día2018-11-01.png
0.665691001;0.664224933;-0.3659628;-0.3659628;0.371631506;0.371631506;0.518212802;0.516884241;1/11/2018 6:00;Año2018_Día2018-11-01.png
0.734998264;0.733443484;-0.35121764;-0.35121764;0.410415782;0.410415782;0.579384068;0.577973856;1/11/2018 7:00;Año2018_Día2018-11-01.png
0.80180754;0.800167243;-0.32931328;-0.32931328;0.373892168;0.373892168;0.654136883;0.652626892;1/11/2018 8:00;Año2018_Día2018-11-01.png
0.942205544;0.940385538;-0.293580611;-0.293580611;0.414451709;0.414451709;0.789843779;0.788152647;1/11/2018 9:00;Año2018_Día2018-11-01.png
0.899335072;0.897569938;-0.267614477;-0.267614477;0.380966072;0.380966072;0.749207725;0.747570834;1/11/2018 10:00;Año2018_Día2018-11-01.png
0.961497256;0.959652556;-0.254018618;-0.254018618;0.40826374;0.40826374;0.810270399;0.808552001;1/11/2018 11:00;Año2018_Día2018-11-01.png
0.61388639;0.612486628;-0.233932126;-0.233932126;0.391940128;0.391940128;0.463886606;0.46263056;1/11/2018 12:00;Año2018_Día2018-11-01.png
0.649971828;0.648525876;-0.214706349;-0.214706349;0.389085448;0.389085448;0.504739845;0.503429268;1/11/2018 13:00;Año2018_Día2018-11-01.png
1.295886936;1.293614216;-0.161568648;-0.161568648;0.416756498;0.416756498;1.14296405;1.140801575;1/11/2018 14:00;Año2018_Día2018-11-01.png
0.808238111;0.806589577;-0.140933053;-0.140933053;0.402527224;0.402527224;0.660873361;0.659354378;1/11/2018 15:00;Año2018_Día2018-11-01.png
0.700701887;0.699190995;-0.125643109;-0.125643109;0.327925368;0.327925368;0.559066041;0.557682949;1/11/2018 16:00;Año2018_Día2018-11-01.png
1.044020123;1.042069791;-0.128991697;-0.128991697;0.446297856;0.446297856;0.891759692;0.889932523;1/11/2018 17:00;Año2018_Día2018-11-01.png
1.062242865;1.060269205;-0.183016022;-0.183016022;0.323621284;0.323621284;0.91892279;0.917059364;1/11/2018 18:00;Año2018_Día2018-11-01.png
0.558874867;0.557545519;-0.209870218;-0.209870218;0.439383488;0.439383488;0.402823932;0.401649392;1/11/2018 19:00;Año2018_Día2018-11-01.png
0.677837635;0.676356014;-0.224901084;-0.224901084;0.370307695;0.370307695;0.53179435;0.530447661;1/11/2018 20:00;Año2018_Día2018-11-01.png
1.110114892;1.108079961;-0.23353919;-0.23353919;0.392805697;0.392805697;0.959667437;0.957749625;1/11/2018 21:00;Año2018_Día2018-11-01.png
0.895402488;0.893642388;-0.250377847;-0.250377847;0.394543624;0.394543624;0.749207725;0.747570834;1/11/2018 22:00;Año2018_Día2018-11-01.png
0.382391425;0.381287976;-0.292073638;-0.292073638;0.397269317;0.397269317;0.233000275;0.232052414;1/11/2018 23:00;Año2018_Día2018-11-01.png
0.258061475;0.257117169;-0.340509786;-0.340509786;0.408328233;0.408328233;0.104029857;0.103254145;2/11/2018 0:00;Año2018_Día2018-11-02.png
0.294146913;0.293156418;-0.366638563;-0.366638563;0.394363721;0.394363721;0.144774504;0.143944406;2/11/2018 1:00;Año2018_Día2018-11-02.png
0.862540708;0.860822674;-0.342448556;-0.342448556;0.387669988;0.387669988;0.715199557;0.713608059;2/11/2018 2:00;Año2018_Día2018-11-02.png
0.811805068;0.810151975;-0.357662935;-0.357662935;0.389577634;0.389577634;0.660873361;0.659354378;2/11/2018 3:00;Año2018_Día2018-11-02.png
0.804665572;0.803021618;-0.372272798;-0.372272798;0.399781164;0.399781164;0.647291812;0.645790958;2/11/2018 4:00;Año2018_Día2018-11-02.png
0.907194659;0.905419469;-0.367365421;-0.367365421;0.392866796;0.392866796;0.755944204;0.75429832;2/11/2018 5:00;Año2018_Día2018-11-02.png
1.224436149;1.222254892;-0.348377853;-0.348377853;0.364676405;0.364676405;1.075164899;1.073092921;2/11/2018 6:00;Año2018_Día2018-11-02.png
0.504926732;0.503666442;-0.40037273;-0.40037273;0.378091026;0.378091026;0.355234215;0.354123197;2/11/2018 7:00;Año2018_Día2018-11-02.png
0.131953629;0.131170742;-0.431959426;-0.431959426;0.435972128;0.435972128;-0.018204083;-0.018816637;2/11/2018 8:00;Año2018_Día2018-11-02.png
0.433830409;0.432661121;-0.417085446;-0.417085446;0.368688572;0.368688572;0.280589992;0.279578609;2/11/2018 9:00;Año2018_Día2018-11-02.png
0.762864071;0.761273622;-0.355123967;-0.355123967;0.384679533;0.384679533;0.613392237;0.611936631;2/11/2018 10:00;Año2018_Día2018-11-02.png
1.153699871;1.151609153;-0.255594679;-0.255594679;0.408080443;0.408080443;1.000412083;0.998439886;2/11/2018 11:00;Año2018_Día2018-11-02.png
0.260565044;0.259617529;-0.246612574;-0.246612574;0.386716165;0.386716165;0.117611406;0.116817566;2/11/2018 12:00;Año2018_Día2018-11-02.png
-0.171712213;-0.172106415;-0.24018599;-0.24018599;0.430513952;0.430513952;-0.316998159;-0.317211884;2/11/2018 13:00;Año2018_Día2018-11-02.png
0.873258326;0.871526567;-0.168789739;-0.168789739;0.365606467;0.365606467;0.728781106;0.727171479;2/11/2018 14:00;Año2018_Día2018-11-02.png
0.163746437;0.162922848;-0.139418883;-0.139418883;0.40088434;0.40088434;0.015695493;0.015037689;2/11/2018 15:00;Año2018_Día2018-11-02.png
0.684268206;0.682778352;-0.141504464;-0.141504464;0.390514486;0.390514486;0.538639421;0.537283595;2/11/2018 16:00;Año2018_Día2018-11-02.png
1.2108605;1.208696613;-0.172760835;-0.172760835;0.396091465;0.396091465;1.06158335;1.059529501;2/11/2018 17:00;Año2018_Día2018-11-02.png
0.860751648;0.859035897;-0.204166895;-0.204166895;0.33620428;0.33620428;0.715199557;0.713608059;2/11/2018 18:00;Año2018_Día2018-11-02.png
0.506001285;0.504739616;-0.216004619;-0.216004619;0.448066332;0.448066332;0.355234215;0.354123197;2/11/2018 19:00;Año2018_Día2018-11-02.png
0.076936523;0.076224052;-0.271660419;-0.271660419;0.372989261;0.372989261;-0.072530279;-0.073070319;2/11/2018 20:00;Año2018_Día2018-11-02.png
0.115874411;0.1151121;-0.297010521;-0.297010521;0.383202974;0.383202974;-0.031785632;-0.032380058;2/11/2018 21:00;Año2018_Día2018-11-02.png
0.073724029;0.073015671;-0.319689237;-0.319689237;0.39375952;0.39375952;-0.072530279;-0.073070319;2/11/2018 22:00;Año2018_Día2018-11-02.png
0.088723112;0.087995556;-0.344695341;-0.344695341;0.398796792;0.398796792;-0.05894873;-0.059506898;2/11/2018 23:00;Año2018_Día2018-11-02.png
-0.11240806;-0.112878169;-0.377064309;-0.377064309;0.384363855;0.384363855;-0.255826892;-0.256122269;3/11/2018 0:00;Año2018_Día2018-11-03.png
-0.212439161;-0.212781229;-0.419643126;-0.419643126;0.423840586;0.423840586;-0.357742805;-0.357902145;3/11/2018 1:00;Año2018_Día2018-11-03.png
-0.084182209;-0.084688446;-0.433438332;-0.433438332;0.333451431;0.333451431;-0.228772387;-0.229103876;3/11/2018 2:00;Año2018_Día2018-11-03.png
-0.342125129;-0.3423012;-0.474796601;-0.474796601;0.404835408;0.404835408;-0.493558294;-0.493536348;3/11/2018 3:00;Año2018_Día2018-11-03.png
-0.368556338;-0.368698577;-0.52346376;-0.52346376;0.378467803;0.378467803;-0.513876321;-0.513827255;3/11/2018 4:00;Año2018_Día2018-11-03.png
-0.557191995;-0.557092782;-0.558625018;-0.558625018;0.398022871;0.398022871;-0.704126598;-0.703823587;3/11/2018 5:00;Año2018_Día2018-11-03.png
-0.598987914;-0.598835203;-0.635317984;-0.635317984;0.28551928;0.28551928;-0.738026174;-0.737677914;3/11/2018 6:00;Año2018_Día2018-11-03.png
-0.531824175;-0.531757432;-0.52619128;-0.52619128;0.442143125;0.442143125;-0.676854908;-0.676588298;3/11/2018 7:00;Año2018_Día2018-11-03.png
-0.658646442;-0.65841737;-0.465049496;-0.465049496;0.398959723;0.398959723;-0.805933919;-0.805495015;3/11/2018 8:00;Año2018_Día2018-11-03.png
-0.456086342;-0.456116545;-0.420783071;-0.420783071;0.393087432;0.393087432;-0.602210685;-0.602043711;3/11/2018 9:00;Año2018_Día2018-11-03.png
-0.711880156;-0.711582946;-0.400803088;-0.400803088;0.417961506;0.417961506;-0.853523636;-0.85302121;3/11/2018 10:00;Año2018_Día2018-11-03.png
-0.697950131;-0.697670753;-0.372939206;-0.372939206;0.391478492;0.391478492;-0.839833494;-0.839349342;3/11/2018 11:00;Año2018_Día2018-11-03.png
-1.143442905;-1.1425933;-0.357647103;-0.357647103;0.407530552;0.407530552;-1.288133201;-1.28705066;3/11/2018 12:00;Año2018_Día2018-11-03.png
-0.447512247;-0.447553429;-0.260481185;-0.260481185;0.398874863;0.398874863;-0.588629136;-0.58848029;3/11/2018 13:00;Año2018_Día2018-11-03.png
-0.936590001;-0.936005167;-0.190154352;-0.190154352;0.423334822;0.423334822;-1.077564896;-1.076763421;3/11/2018 14:00;Año2018_Día2018-11-03.png
-2.025860115;-2.023881025;-0.17321854;-0.17321854;0.351750576;0.351750576;-2.157243707;-2.155001082;3/11/2018 15:00;Año2018_Día2018-11-03.png
-2.029078258;-2.027095049;-0.149879174;-0.149879174;0.384822097;0.384822097;-2.164088807;-2.161837046;3/11/2018 16:00;Año2018_Día2018-11-03.png
-2.028003638;-2.026021805;-0.1714712;-0.1714712;0.272610423;0.272610423;-2.164088807;-2.161837046;3/11/2018 17:00;Año2018_Día2018-11-03.png
-2.029432654;-2.027448991;-0.435577168;-0.435577168;0.34759924;0.34759924;-2.164088807;-2.161837046;3/11/2018 18:00;Año2018_Día2018-11-03.png
-2.029432654;-2.027448991;-0.572228793;-0.572228793;0.376726482;0.376726482;-2.164088807;-2.161837046;3/11/2018 19:00;Año2018_Día2018-11-03.png
-2.029432654;-2.027448991;-0.704788419;-0.704788419;0.408728771;0.408728771;-2.164088807;-2.161837046;3/11/2018 20:00;Año2018_Día2018-11-03.png
-2.029072542;-2.02708934;-0.923491615;-0.923491615;0.272559507;0.272559507;-2.164088807;-2.161837046;3/11/2018 21:00;Año2018_Día2018-11-03.png
-2.029432654;-2.027448991;-1.006277242;-1.006277242;0.525617911;0.525617911;-2.164088807;-2.161837046;3/11/2018 22:00;Año2018_Día2018-11-03.png
-2.029432654;-2.027448991;-1.14952745;-1.14952745;0.401973939;0.401973939;-2.164088807;-2.161837046;3/11/2018 23:00;Año2018_Día2018-11-03.png
-2.029432654;-2.027448991;-1.287009566;-1.287009566;0.388688305;0.388688305;-2.164088807;-2.161837046;4/11/2018 0:00;Año2018_Día2018-11-04.png
-2.029432654;-2.027448991;-1.430617447;-1.430617447;0.34759924;0.34759924;-2.164088807;-2.161837046;4/11/2018 1:00;Año2018_Día2018-11-04.png
-2.029432654;-2.027448991;-1.536703578;-1.536703578;0.369849452;0.369849452;-2.164088807;-2.161837046;4/11/2018 2:00;Año2018_Día2018-11-04.png
-2.029432654;-2.027448991;-1.642788269;-1.642788269;0.369849452;0.369849452;-2.164088807;-2.161837046;4/11/2018 3:00;Año2018_Día2018-11-04.png
-2.029078258;-2.027095049;-1.915249515;-1.915249515;0.369849452;0.369849452;-2.164088807;-2.161837046;4/11/2018 4:00;Año2018_Día2018-11-04.png
-2.029432654;-2.027448991;-1.977685972;-1.977685972;0.425697316;0.425697316;-2.164088807;-2.161837046;4/11/2018 5:00;Año2018_Día2018-11-04.png
-2.029432654;-2.027448991;-2.078917981;-2.078917981;0.414353271;0.414353271;-2.164088807;-2.161837046;4/11/2018 6:00;Año2018_Día2018-11-04.png
-2.029072542;-2.02708934;-2.013897217;-2.013897217;0.459576701;0.459576701;-2.164088807;-2.161837046;4/11/2018 7:00;Año2018_Día2018-11-04.png
-2.029432654;-2.027448991;-1.996407265;-1.996407265;0.369849452;0.369849452;-2.164088807;-2.161837046;4/11/2018 8:00;Año2018_Día2018-11-04.png
-2.029432654;-2.027448991;-1.936543601;-1.936543601;0.420262901;0.420262901;-2.164088807;-2.161837046;4/11/2018 9:00;Año2018_Día2018-11-04.png
-2.029432654;-2.027448991;-1.693068191;-1.693068191;0.408962984;0.408962984;-2.164088807;-2.161837046;4/11/2018 10:00;Año2018_Día2018-11-04.png
-2.029432654;-2.027448991;-1.424054847;-1.424054847;0.410762009;0.410762009;-2.164088807;-2.161837046;4/11/2018 11:00;Año2018_Día2018-11-04.png
-2.029432654;-2.027448991;-1.199758436;-1.199758436;0.418419748;0.418419748;-2.164088807;-2.161837046;4/11/2018 12:00;Año2018_Día2018-11-04.png
-2.029432654;-2.027448991;-0.94998886;-0.94998886;0.402432181;0.402432181;-2.164088807;-2.161837046;4/11/2018 13:00;Año2018_Día2018-11-04.png
-2.029432654;-2.027448991;-0.693979812;-0.693979812;0.419770714;0.419770714;-2.164088807;-2.161837046;4/11/2018 14:00;Año2018_Día2018-11-04.png
-2.029432654;-2.027448991;-0.500605128;-0.500605128;0.394954345;0.394954345;-2.164088807;-2.161837046;4/11/2018 15:00;Año2018_Día2018-11-04.png
-2.029432654;-2.027448991;-0.330351033;-0.330351033;0.398885046;0.398885046;-2.164088807;-2.161837046;4/11/2018 16:00;Año2018_Día2018-11-04.png
-2.029432654;-2.027448991;-0.31056464;-0.31056464;0.39193334;0.39193334;-2.164088807;-2.161837046;4/11/2018 17:00;Año2018_Día2018-11-04.png
-2.029432654;-2.027448991;-0.528636692;-0.528636692;0.411199885;0.411199885;-2.164088807;-2.161837046;4/11/2018 18:00;Año2018_Día2018-11-04.png
-2.029432654;-2.027448991;-0.703923385;-0.703923385;0.399635206;0.399635206;-2.164088807;-2.161837046;4/11/2018 19:00;Año2018_Día2018-11-04.png
-2.029432654;-2.027448991;-0.758743656;-0.758743656;0.392099665;0.392099665;-2.164088807;-2.161837046;4/11/2018 20:00;Año2018_Día2018-11-04.png
-2.029432654;-2.027448991;-0.935040755;-0.935040755;0.408226401;0.408226401;-2.164088807;-2.161837046;4/11/2018 21:00;Año2018_Día2018-11-04.png
-2.028003638;-2.026021805;-1.121989575;-1.121989575;0.206623523;0.206623523;-2.164088807;-2.161837046;4/11/2018 22:00;Año2018_Día2018-11-04.png
-2.029432654;-2.027448991;-1.202278693;-1.202278693;0.427676244;0.427676244;-2.164088807;-2.161837046;4/11/2018 23:00;Año2018_Día2018-11-04.png
-2.029078258;-2.027095049;-1.324534195;-1.324534195;0.34759924;0.34759924;-2.164088807;-2.161837046;5/11/2018 0:00;Año2018_Día2018-11-05.png
-2.029432654;-2.027448991;-1.452062662;-1.452062662;0.399309344;0.399309344;-2.164088807;-2.161837046;5/11/2018 1:00;Año2018_Día2018-11-05.png
-2.029432654;-2.027448991;-1.564493335;-1.564493335;0.399927123;0.399927123;-2.164088807;-2.161837046;5/11/2018 2:00;Año2018_Día2018-11-05.png
-2.028003638;-2.026021804;-1.604341753;-1.604341753;0.389971383;0.389971383;-2.157352359;-2.15510959;5/11/2018 3:00;Año2018_Día2018-11-05.png
-2.029432654;-2.027448991;-1.347568424;-1.347568424;0.398311394;0.398311394;-2.164088807;-2.161837046;5/11/2018 4:00;Año2018_Día2018-11-05.png
-0.907295178;-0.906747836;-0.685624533;-0.685624533;0.359944628;0.359944628;-1.050401799;-1.049636581;5/11/2018 5:00;Año2018_Día2018-11-05.png
-0.978037213;-0.977399322;-0.6646874;-0.6646874;0.400473619;0.400473619;-1.125046021;-1.124181169;5/11/2018 6:00;Año2018_Día2018-11-05.png
-0.322827835;-0.323028604;-0.605898911;-0.605898911;0.395640011;0.395640011;-0.466395196;-0.466409508;5/11/2018 7:00;Año2018_Día2018-11-05.png
-0.03881375;-0.039378057;-0.472734769;-0.472734769;0.398050027;0.398050027;-0.188027741;-0.188413615;5/11/2018 8:00;Año2018_Día2018-11-05.png
0.642466705;0.641030364;-0.382264589;-0.382264589;0.390636683;0.390636683;0.491158297;0.489865848;5/11/2018 9:00;Año2018_Día2018-11-05.png
0.808238111;0.806589582;-0.308435159;-0.308435159;0.38514117;0.38514117;0.65402829;0.652518444;5/11/2018 10:00;Año2018_Día2018-11-05.png
0.394178014;0.393059477;-0.268325504;-0.268325504;0.404282123;0.404282123;0.246690417;0.245724282;5/11/2018 11:00;Año2018_Día2018-11-05.png
0.224125143;0.223224271;-0.228728968;-0.228728968;0.394652244;0.394652244;0.076866759;0.076127305;5/11/2018 12:00;Año2018_Día2018-11-05.png
0.739285311;0.737725038;-0.176981654;-0.176981654;0.418616623;0.418616623;0.592965617;0.591537276;5/11/2018 13:00;Año2018_Día2018-11-05.png
0.473128342;0.471908745;-0.141757066;-0.141757066;0.384051571;0.384051571;0.328071117;0.326996357;5/11/2018 14:00;Año2018_Día2018-11-05.png
0.243062392;0.242137274;-0.125653904;-0.125653904;0.228452831;0.228452831;0.104029857;0.103254145;5/11/2018 15:00;Año2018_Día2018-11-05.png
0.517427829;0.516151526;-0.112163835;-0.112163835;0.289840336;0.289840336;0.382505905;0.381358486;5/11/2018 16:00;Año2018_Día2018-11-05.png
0.840390965;0.838701274;-0.111186534;-0.111186534;0.383603512;0.383603512;0.694772937;0.693208705;5/11/2018 17:00;Año2018_Día2018-11-05.png
0.644610228;0.643171136;-0.154056094;-0.154056094;0.357694149;0.357694149;0.497894775;0.496593334;5/11/2018 18:00;Año2018_Día2018-11-05.png
0.278073277;0.277103351;-0.181552949;-0.181552949;0.403318117;0.403318117;0.131192955;0.130380986;5/11/2018 19:00;Año2018_Día2018-11-05.png
0.062286321;0.061592601;-0.212201924;-0.212201924;0.408939223;0.408939223;-0.086111828;-0.086633739;5/11/2018 20:00;Año2018_Día2018-11-05.png
0.86539874;0.863677041;-0.206369781;-0.206369781;0.359482992;0.359482992;0.722044628;0.720443993;5/11/2018 21:00;Año2018_Día2018-11-05.png
1.330537776;1.328220698;-0.208044435;-0.208044435;0.22818128;0.22818128;1.197290246;1.195055256;5/11/2018 22:00;Año2018_Día2018-11-05.png
0.660689446;0.65922977;-0.220363614;-0.220363614;0.224338833;0.224338833;0.525057872;0.523720175;5/11/2018 23:00;Año2018_Día2018-11-05.png
0.278787785;0.277816943;-0.259635582;-0.259635582;0.248948145;0.248948145;0.144774504;0.143944406;6/11/2018 0:00;Año2018_Día2018-11-06.png
0.753215423;0.751637316;-0.261844945;-0.261844945;0.227339472;0.227339472;0.613392237;0.611936631;6/11/2018 1:00;Año2018_Día2018-11-06.png
0.18375824;0.182909036;-0.31840464;-0.31840464;0.268109465;0.268109465;0.049703661;0.049000464;6/11/2018 2:00;Año2018_Día2018-11-06.png
0.080863525;0.080146024;-0.343120001;-0.343120001;0.171118226;0.171118226;-0.052212252;-0.052779412;6/11/2018 3:00;Año2018_Día2018-11-06.png
0.065864442;0.065166143;-0.366380924;-0.366380924;0.276001417;0.276001417;-0.072530279;-0.073070319;6/11/2018 4:00;Año2018_Día2018-11-06.png
0.311295102;0.310282652;-0.350505894;-0.350505894;0.243194658;0.243194658;0.171937601;0.171071247;6/11/2018 5:00;Año2018_Día2018-11-06.png
0.779297751;0.777686258;-0.315515916;-0.315515916;0.138616962;0.138616962;0.654136883;0.652626892;6/11/2018 6:00;Año2018_Día2018-11-06.png
0.11944695;0.118680062;-0.341519472;-0.341519472;0.161973745;0.161973745;-0.011467605;-0.012089151;6/11/2018 7:00;Año2018_Día2018-11-06.png
0.545653681;0.544341251;-0.330700789;-0.330700789;0.172038105;0.172038105;0.409669003;0.408485326;6/11/2018 8:00;Año2018_Día2018-11-06.png
0.562087361;0.560753896;-0.266845158;-0.266845158;0.185384838;0.185384838;0.42998703;0.428776233;6/11/2018 9:00;Año2018_Día2018-11-06.png
0.668549033;0.667079294;-0.202807453;-0.202807453;0.156977206;0.156977206;0.538639421;0.537283595;6/11/2018 10:00;Año2018_Día2018-11-06.png
0.653904413;0.652453417;-0.181120432;-0.181120432;0.133488042;0.133488042;0.53179435;0.530447661;6/11/2018 11:00;Año2018_Día2018-11-06.png
0.416327758;0.415180858;-0.161783827;-0.161783827;0.125249863;0.125249863;0.287435063;0.286414543;6/11/2018 12:00;Año2018_Día2018-11-06.png
0.558869285;0.557539933;-0.131986212;-0.131986212;0.130385572;0.130385572;0.436723508;0.435503719;6/11/2018 13:00;Año2018_Día2018-11-06.png
0.748573913;0.747001733;-0.086461818;-0.086461818;-0.048590317;-0.048590317;0.640555334;0.639063471;6/11/2018 14:00;Año2018_Día2018-11-06.png
0.502068701;0.500812047;-0.064825892;-0.064825892;-0.009351193;-0.009351193;0.389242384;0.388085972;6/11/2018 15:00;Año2018_Día2018-11-06.png
0.411686248;0.41054529;-0.059531337;-0.059531337;0.236657067;0.236657067;0.280589992;0.279578609;6/11/2018 16:00;Año2018_Día2018-11-06.png
0.764647549;0.763054809;-0.066643759;-0.066643759;0.41452978;0.41452978;0.613283644;0.611828183;6/11/2018 17:00;Año2018_Día2018-11-06.png
0.685697222;0.684205538;-0.113043982;-0.113043982;0.391329139;0.391329139;0.538639421;0.537283595;6/11/2018 18:00;Año2018_Día2018-11-06.png
0.705703442;0.70418615;-0.135352792;-0.135352792;0.360769465;0.360769465;0.559066041;0.557682949;6/11/2018 19:00;Año2018_Día2018-11-06.png
0.185541718;0.184690231;-0.18540674;-0.18540674;0.386797631;0.386797631;0.042858591;0.04216453;6/11/2018 20:00;Año2018_Día2018-11-06.png
0.434904962;0.433734293;-0.187644889;-0.187644889;0.401566612;0.401566612;0.287435063;0.286414543;6/11/2018 21:00;Año2018_Día2018-11-06.png
0.549940728;0.548622814;-0.196399581;-0.196399581;0.411773537;0.411773537;0.402823932;0.401649392;6/11/2018 22:00;Año2018_Día2018-11-06.png
0.583882642;0.582521282;-0.210529429;-0.210529429;0.362184924;0.362184924;0.436723508;0.435503719;6/11/2018 23:00;Año2018_Día2018-11-06.png
0.396676;0.395554266;-0.250725444;-0.250725444;0.410609262;0.410609262;0.246690417;0.245724282;7/11/2018 0:00;Año2018_Día2018-11-07.png
0.725709662;0.724166766;-0.246645679;-0.246645679;0.377731221;0.377731221;0.579384068;0.577973856;7/11/2018 1:00;Año2018_Día2018-11-07.png
0.896837086;0.895075149;-0.24419235;-0.24419235;0.402204757;0.402204757;0.749099133;0.747462386;7/11/2018 2:00;Año2018_Día2018-11-07.png
0.644255766;0.642817132;-0.276257621;-0.276257621;0.398559185;0.398559185;0.491158297;0.489865848;7/11/2018 3:00;Año2018_Día2018-11-07.png
0.434904962;0.433734296;-0.297174604;-0.297174604;0.385259973;0.385259973;0.287326471;0.286306096;7/11/2018 4:00;Año2018_Día2018-11-07.png
0.70105635;0.699545007;-0.305785363;-0.305785363;0.222668795;0.222668795;0.565802519;0.564410436;7/11/2018 5:00;Año2018_Día2018-11-07.png
0.572090472;0.570744205;-0.306084742;-0.306084742;0.240923812;0.240923812;0.42998703;0.428776233;7/11/2018 6:00;Año2018_Día2018-11-07.png
0.484566049;0.483331819;-0.313165499;-0.313165499;0.422455675;0.422455675;0.334916188;0.333832291;7/11/2018 7:00;Año2018_Día2018-11-07.png
0.355594589;0.35452544;-0.337852073;-0.337852073;0.368386471;0.368386471;0.212682248;0.211761508;7/11/2018 8:00;Año2018_Día2018-11-07.png
0.528145447;0.526855433;-0.29688458;-0.29688458;0.364574573;0.364574573;0.382505905;0.381358486;7/11/2018 9:00;Año2018_Día2018-11-07.png
0.899695117;0.897929521;-0.246397395;-0.246397395;0.366624784;0.366624784;0.749099133;0.747462386;7/11/2018 10:00;Año2018_Día2018-11-07.png
0.659974939;0.658516183;-0.234360325;-0.234360325;0.394774442;0.394774442;0.511476324;0.510156755;7/11/2018 11:00;Año2018_Día2018-11-07.png
0.300217439;0.299219169;-0.197184732;-0.197184732;0.411468042;0.411468042;0.151619574;0.15078034;7/11/2018 12:00;Año2018_Día2018-11-07.png
0.392748998;0.391632287;-0.15691891;-0.15691891;0.399468881;0.399468881;0.246581824;0.245615835;7/11/2018 13:00;Año2018_Día2018-11-07.png
0.723566138;0.722025982;-0.104495114;-0.104495114;0.382384927;0.382384927;0.579384068;0.577973856;7/11/2018 14:00;Año2018_Día2018-11-07.png
0.363099713;0.362020951;-0.079357312;-0.079357312;0.397089415;0.397089415;0.219527319;0.218597442;7/11/2018 15:00;Año2018_Día2018-11-07.png
0.673905051;0.67242846;-0.068320572;-0.068320572;0.400202068;0.400202068;0.525057872;0.523720175;7/11/2018 16:00;Año2018_Día2018-11-07.png
0.412755218;0.411612897;-0.094685398;-0.094685398;0.363753132;0.363753132;0.267008444;0.266015189;7/11/2018 17:00;Año2018_Día2018-11-07.png
0.809667127;0.808016762;-0.105555896;-0.105555896;0.399193935;0.399193935;0.667609839;0.666081864;7/11/2018 18:00;Año2018_Día2018-11-07.png
0.427759883;0.426598358;-0.134839672;-0.134839672;0.385538313;0.385538313;0.280589992;0.279578609;7/11/2018 19:00;Año2018_Día2018-11-07.png
0.369524702;0.368437718;-0.154534669;-0.154534669;0.399085315;0.399085315;0.226263797;0.225324928;7/11/2018 20:00;Año2018_Día2018-11-07.png
0.592096692;0.590724817;-0.16201196;-0.16201196;0.367846763;0.367846763;0.443568579;0.442339653;7/11/2018 21:00;Año2018_Día2018-11-07.png
0.613531928;0.612132617;-0.187712538;-0.187712538;0.399625023;0.399625023;0.463995199;0.462739007;7/11/2018 22:00;Año2018_Día2018-11-07.png
0.439906517;0.438729446;-0.193626722;-0.193626722;0.394553807;0.394553807;0.294171541;0.29314203;7/11/2018 23:00;Año2018_Día2018-11-07.png
0.483851542;0.48261822;-0.220143397;-0.220143397;0.340151953;0.340151953;0.341652666;0.340559777;8/11/2018 0:00;Año2018_Día2018-11-08.png
0.686051684;0.68455955;-0.214925126;-0.214925126;0.400840213;0.400840213;0.538639421;0.537283595;8/11/2018 1:00;Año2018_Día2018-11-08.png
0.741074372;0.739511808;-0.231548604;-0.231548604;0.347344661;0.347344661;0.599810688;0.59837321;8/11/2018 2:00;Año2018_Día2018-11-08.png
1.102609768;1.100584445;-0.227171618;-0.227171618;0.44377922;0.44377922;0.946085888;0.944186204;8/11/2018 3:00;Año2018_Día2018-11-08.png
0.466343308;0.4651324;-0.278878631;-0.278878631;0.389000589;0.389000589;0.314489568;0.313432936;8/11/2018 4:00;Año2018_Día2018-11-08.png
0.783944844;0.782327408;-0.2720404;-0.2720404;0.374404721;0.374404721;0.640555334;0.639063471;8/11/2018 5:00;Año2018_Día2018-11-08.png
