ORIG_STD_VOLUME,STD_VOLUME,ORIG_TEMPERATURE,TEMPERATURE,PRESSURE,ORIG_PRESSURE,ORIG_RAW_VOLUME,RAW_VOLUME,EFFECTIVE_DATE
-2.029075399889555,-2.027092194588982,0.40254147916578226,0.40254147916578226,-0.7235575544485379,-0.7235575544485379,-2.164088807435984,-2.161837045871059,2021-01-31 13:00:00
-2.0294326538205265,-2.027448991109048,0.5548047376526706,0.5548047376526706,-0.6440406244098772,-0.6440406244098772,-2.164088807435984,-2.161837045871059,2021-01-31 14:00:00
-2.0294326538205265,-2.027448991109048,0.7067556627266014,0.7067556627266014,-0.5680300970317732,-0.5680300970317732,-2.164088807435984,-2.161837045871059,2021-01-31 15:00:00
-2.0294326538205265,-2.027448991109048,0.7280835729267909,0.7280835729267909,-0.5349755480385007,-0.5349755480385007,-2.164088807435984,-2.161837045871059,2021-01-31 16:00:00
-2.0294326538205265,-2.027448991109048,0.65780423703428,0.65780423703428,-0.548580254586559,-0.548580254586559,-2.164088807435984,-2.161837045871059,2021-01-31 17:00:00
-2.0294326538205265,-2.027448991109048,0.4840482656937793,0.4840482656937793,-0.6773293861654655,-0.6773293861654655,-2.164088807435984,-2.161837045871059,2021-01-31 18:00:00
-2.0294326538205265,-2.027448991109048,0.31792503209059864,0.31792503209059864,-0.5539603593467043,-0.5539603593467043,-2.164088807435984,-2.161837045871059,2021-01-31 19:00:00
-2.0294326538205265,-2.027448991109048,0.16934500495761207,0.16934500495761207,-0.5312688764938365,-0.5312688764938365,-2.164088807435984,-2.161837045871059,2021-01-31 20:00:00
-2.0294326538205265,-2.027448991109048,0.054453087029032246,0.054453087029032246,-0.5486786918344482,-0.5486786918344482,-2.164088807435984,-2.161837045871059,2021-01-31 21:00:00
-2.0294326538205265,-2.027448991109048,-0.08943402262467799,-0.08943402262467799,-0.5395953099176202,-0.5395953099176202,-2.164088807435984,-2.161837045871059,2021-01-31 22:00:00
-2.0294326538205265,-2.027448991109048,-0.2186565747757121,-0.2186565747757121,-0.5635053780125551,-0.5635053780125551,-2.164088807435984,-2.161837045871059,2021-01-31 23:00:00
-2.0294326538205265,-2.027448991109048,-0.33243229656717893,-0.33243229656717893,-0.5562278104380199,-0.5562278104380199,-2.164088807435984,-2.161837045871059,2021-02-01 00:00:00
-2.0294326538205265,-2.027448991109048,-0.4642456327889543,-0.4642456327889543,0.16919021378791912,0.16919021378791912,-2.164088807435984,-2.161837045871059,2021-02-01 01:00:00
-2.0294326538205265,-2.027448991109048,-0.5578866443772211,-0.5578866443772211,0.19786939682797178,0.19786939682797178,-2.164088807435984,-2.161837045871059,2021-02-01 02:00:00
-2.0294326538205265,-2.027448991109048,-0.7166916326427648,-0.7166916326427648,0.20666765016454555,0.20666765016454555,-2.164088807435984,-2.161837045871059,2021-02-01 03:00:00
-2.0294326538205265,-2.027448991109048,-0.8108004246882395,-0.8108004246882395,0.189542963404188,0.189542963404188,-2.164088807435984,-2.161837045871059,2021-02-01 04:00:00
-2.0129989729958444,-2.011036351186021,-0.9737240399640382,-0.9737240399640382,0.24199304463711516,0.24199304463711516,-2.147111871325866,-2.144882770487766,2021-02-01 05:00:00
-0.8597832838203064,-0.8592971844136114,-0.21843995644093728,-0.21843995644093728,0.14836564425886653,0.14836564425886653,-0.9519355691735618,-0.9513017835039193,2021-02-01 06:00:00
0.12659481959161328,0.1258180074880739,0.7676002266281619,0.7676002266281619,-0.050134763481922355,-0.050134763481922355,0.10233216326476316,0.1015587177985932,2021-02-01 07:00:00
-0.4310785666546756,-0.4311413603346453,0.8031738509062537,0.8031738509062537,-0.8698692488220294,-0.8698692488220294,-0.4409297922590114,-0.4409780944667916,2021-02-01 08:00:00
0.10408782194041755,0.10333982672392802,0.922585247713822,0.922585247713822,-0.9863374851187838,-0.9863374851187838,0.14816989076208165,0.14733526133348504,2021-02-01 09:00:00
0.28235753349512394,0.281381290236763,0.9830404743425094,0.9830404743425094,-0.9549292142382156,-0.9549292142382156,0.3400092688064145,0.33891857316469903,2021-02-01 10:00:00
-0.10169044229908435,-0.10217496883397478,0.950585866220699,0.950585866220699,-0.9736356857417802,-0.9736356857417802,-0.07592566589147537,-0.0764611737259862,2021-02-01 11:00:00
0.073006729945908,0.07229852947820167,0.9881874986964074,0.9881874986964074,-1.0610140180673913,-1.0610140180673913,0.12100679298589291,0.1202084207202158,2021-02-01 12:00:00
-0.11812412312376894,-0.11858760875700389,1.022285095716414,1.022285095716414,-1.1765148538237704,-1.1765148538237704,-0.07762335950248717,-0.07815660126431552,2021-02-01 13:00:00
-0.19886351152329546,-0.19922362229187524,1.0728881462538744,1.0728881462538744,-1.0357971106457426,-1.0357971106457426,-0.1726942017191477,-0.17310054341075787,2021-02-01 14:00:00
0.08229533215116447,0.08157523899991374,1.157146201532544,1.157146201532544,-0.8500731788148681,-0.8500731788148681,0.11930909937488111,0.11851299318188648,2021-02-01 15:00:00
